customer_id,acquisition_campaign_id,acquisition_channel,first_purchase_value,repeat_purchase_count,total_ltv
3195,4,TV,760,2,2364
3196,75,TV,269,11,4053
3197,62,TV,999,12,9411
3198,83,Digital-Search,217,12,9757
3199,96,Trade-Promo,152,11,3485
3200,46,Digital-Search,876,10,3546
3201,65,OOH,693,12,6081
3202,34,Digital-Social,274,8,2682
3203,77,OOH,1280,8,6384
3204,37,In-store,1169,12,3905
3205,20,Digital-Social,691,8,6979
3206,6,Digital-Search,877,7,2214
3207,65,In-store,1057,0,1057
3208,77,TV,105,10,4275
3209,32,In-store,807,10,5797
3210,12,Digital-Search,1156,4,3924
3211,20,In-store,873,9,3348
3212,31,In-store,405,12,5505
3213,66,Digital-Social,758,5,4893
3214,7,Digital-Search,735,2,2215
3215,49,OOH,185,8,7233
3216,6,OOH,1062,0,1062
3217,27,Digital-Social,940,9,7942
3218,72,In-store,1365,5,2200
3219,99,Trade-Promo,1403,8,4115
3220,17,TV,224,4,1016
3221,16,In-store,617,8,2833
3222,72,Trade-Promo,110,4,3270
3223,94,Digital-Search,1418,2,2838
3224,61,In-store,609,8,3393
3225,49,OOH,484,8,6988
3226,9,In-store,648,3,1572
3227,87,TV,389,11,6538
3228,80,OOH,704,11,4268
3229,67,Trade-Promo,1421,10,9741
3230,94,Digital-Search,934,4,2182
3231,3,Digital-Social,959,12,11567
3232,17,Digital-Search,1182,6,3396
3233,14,Digital-Search,615,1,1238
3234,6,In-store,697,10,6187
3235,21,Digital-Search,865,12,6229
3236,6,Digital-Social,925,12,5533
3237,93,OOH,855,5,4385
3238,88,Digital-Social,701,3,3389
3239,3,OOH,273,7,4025
3240,40,In-store,673,4,3373
3241,74,Trade-Promo,1134,0,1134
3242,94,TV,854,3,3011
3243,90,Trade-Promo,1162,2,2026
3244,43,OOH,374,7,5792
3245,90,TV,1479,11,6957
3246,5,Digital-Search,1408,0,1408
3247,31,Digital-Social,542,3,2081
3248,25,Trade-Promo,627,9,4875
3249,91,TV,908,11,5055
3250,19,TV,284,1,1162
3251,77,In-store,1177,7,7393
3252,16,Trade-Promo,198,9,3375
3253,31,Trade-Promo,287,10,8737
3254,26,In-store,543,2,1671
3255,83,Digital-Search,562,0,562
3256,5,OOH,257,1,1033
3257,98,Trade-Promo,1117,12,6937
3258,50,TV,1045,8,5573
3259,100,Trade-Promo,1174,0,1174
3260,24,Digital-Social,154,12,2314
3261,76,TV,785,12,7673
3262,15,Trade-Promo,361,9,6535
3263,2,Digital-Social,872,5,4037
3264,82,OOH,1118,4,4702
3265,37,Trade-Promo,345,11,6670
3266,1,Trade-Promo,1492,3,3145
3267,48,Trade-Promo,808,2,1226
3268,10,Digital-Search,1336,1,1612
3269,68,OOH,1277,4,2321
3270,70,Digital-Search,562,3,2230
3271,68,In-store,802,0,802
3272,18,In-store,498,2,2278
3273,21,Digital-Social,1342,9,7345
3274,19,TV,591,7,3608
3275,43,Digital-Search,956,1,1200
3276,33,TV,702,2,2066
3277,69,In-store,187,5,4162
3278,3,Digital-Search,586,7,4464
3279,55,In-store,194,8,7074
3280,13,TV,363,6,1371
3281,6,Digital-Social,213,8,3077
3282,47,In-store,914,9,3074
3283,98,TV,891,2,2593
3284,59,TV,756,11,4793
3285,13,Digital-Social,547,4,2539
3286,46,TV,980,8,6684
3287,24,In-store,1271,1,1918
3288,81,In-store,969,12,9657
3289,83,Digital-Social,1372,3,3433
3290,34,Digital-Search,182,1,579
3291,39,Trade-Promo,110,12,8390
3292,58,Digital-Social,801,4,2373
3293,62,OOH,1226,11,8827
3294,18,In-store,194,3,1361
3295,83,Digital-Search,1358,11,4405
3296,7,TV,1466,5,4526
3297,89,OOH,136,9,1918
3298,65,Digital-Search,1256,9,9122
3299,9,Digital-Search,685,9,3709
3300,3,OOH,1027,4,4011
3301,22,In-store,1324,11,9420
3302,80,OOH,961,12,10429
3303,74,In-store,1445,4,4305
3304,83,Trade-Promo,1329,11,11196
3305,87,OOH,1034,1,1718
3306,38,Digital-Social,1196,12,7484
3307,75,In-store,1404,9,5040
3308,19,Digital-Search,1257,1,1708
3309,3,Trade-Promo,734,9,7781
3310,25,Digital-Social,489,1,828
3311,100,Digital-Social,702,12,4230
3312,100,In-store,927,9,7434
3313,8,In-store,1374,11,3277
3314,72,In-store,417,6,5247
3315,16,In-store,955,0,955
3316,57,Digital-Social,542,4,3442
3317,93,Digital-Social,1164,9,4539
3318,42,OOH,1456,9,6136
3319,84,Digital-Social,1165,2,2811
3320,72,TV,683,0,683
3321,53,OOH,341,2,2063
3322,73,Trade-Promo,989,5,1889
3323,71,Digital-Social,931,9,5584
3324,70,OOH,400,6,5356
3325,35,TV,1227,6,5643
3326,49,Digital-Search,933,10,3173
3327,28,TV,1250,7,5352
3328,13,OOH,398,12,4526
3329,68,Digital-Search,1270,5,2635
3330,33,Digital-Social,646,6,4870
3331,20,Digital-Social,1303,12,6919
3332,66,Digital-Search,1382,0,1382
3333,22,In-store,558,0,558
3334,86,Trade-Promo,989,9,5939
3335,50,TV,212,1,758
3336,65,Digital-Social,253,1,1087
3337,25,Trade-Promo,785,0,785
3338,9,In-store,1180,0,1180
3339,83,Digital-Search,264,4,3440
3340,78,TV,758,0,758
3341,53,Digital-Social,1389,8,4189
3342,75,In-store,1414,6,6166
3343,19,TV,854,3,3260
3344,36,Digital-Search,134,7,4341
3345,57,Trade-Promo,676,6,2572
3346,8,OOH,1019,2,2805
3347,52,In-store,1475,2,2995
3348,18,Digital-Search,139,8,2091
3349,96,In-store,1380,7,5181
3350,7,Digital-Social,1257,11,9683
3351,9,Digital-Search,146,6,4262
3352,87,Trade-Promo,638,1,987
3353,26,Digital-Social,1029,3,1752
3354,17,Digital-Search,832,11,4407
3355,26,Digital-Search,921,1,1549
3356,70,TV,1050,0,1050
3357,22,OOH,308,1,1075
3358,21,TV,877,1,1251
3359,97,In-store,587,8,7267
3360,41,Digital-Social,1057,7,6020
3361,74,Digital-Search,870,1,1214
3362,28,In-store,252,10,7332
3363,38,Digital-Search,641,9,2441
3364,93,Digital-Social,1285,5,2275
3365,19,In-store,702,8,2254
3366,13,In-store,664,4,1480
3367,31,In-store,519,10,4579
3368,14,In-store,1063,8,3143
3369,19,In-store,1123,10,7873
3370,22,Digital-Social,253,0,253
3371,82,TV,1106,9,7397
3372,24,TV,1386,3,2637
3373,67,In-store,451,9,6832
3374,44,OOH,1106,12,11882
3375,88,Trade-Promo,996,3,2754
3376,30,Trade-Promo,597,1,1274
3377,23,Trade-Promo,1495,5,4335
3378,4,Digital-Search,568,9,6058
3379,95,TV,1109,12,11537
3380,76,Trade-Promo,1403,6,4775
3381,88,TV,1028,7,7090
3382,8,In-store,1116,3,2808
3383,67,Digital-Social,131,5,891
3384,49,Trade-Promo,394,1,1218
3385,22,Digital-Social,558,10,5628
3386,42,OOH,426,1,978
3387,87,OOH,849,0,849
3388,70,In-store,314,10,4524
3389,52,Trade-Promo,407,11,2871
3390,67,OOH,456,1,1190
3391,18,Digital-Search,1262,6,4964
3392,97,Trade-Promo,180,8,6212
3393,69,OOH,649,3,2419
3394,80,Trade-Promo,1209,4,4045
3395,3,Digital-Social,359,0,359
3396,5,Trade-Promo,570,10,7620
3397,56,OOH,1325,11,10763
3398,33,Trade-Promo,697,10,3527
3399,39,Trade-Promo,791,11,9305
3400,66,Trade-Promo,1389,1,2201
3401,11,Digital-Search,810,7,6347
3402,70,Trade-Promo,1037,12,3269
3403,89,OOH,1003,1,1518
3404,23,Digital-Social,1214,6,4862
3405,50,In-store,501,8,7077
3406,24,TV,1360,7,4377
3407,49,TV,1357,1,2243
3408,81,OOH,1044,7,6469
3409,69,In-store,887,8,3311
3410,80,Trade-Promo,993,8,6265
3411,92,Digital-Social,365,5,3755
3412,74,Digital-Social,1111,11,3190
3413,83,Trade-Promo,751,10,7611
3414,1,In-store,1417,2,3113
3415,81,Digital-Social,855,0,855
3416,35,TV,1458,5,4203
3417,49,OOH,1368,5,5628
3418,59,Trade-Promo,178,0,178
3419,16,Digital-Social,672,8,3312
3420,100,OOH,801,5,2921
3421,33,Digital-Social,1172,6,4898
3422,76,In-store,501,2,1523
3423,79,Digital-Search,480,10,4500
3424,82,Digital-Social,1499,8,7411
3425,35,In-store,555,3,2682
3426,74,TV,796,6,2704
3427,34,TV,1493,5,3198
3428,69,Digital-Search,1089,2,2091
3429,50,Digital-Social,1278,2,2404
3430,76,Digital-Social,555,5,4015
3431,78,OOH,857,1,1235
3432,65,TV,1246,11,7296
3433,48,Digital-Search,152,10,6662
3434,67,Digital-Search,891,8,4747
3435,3,Trade-Promo,756,12,8544
3436,99,OOH,688,4,2204
3437,1,Digital-Social,727,10,8607
3438,16,OOH,1149,9,3183
3439,15,In-store,1326,7,3552
3440,7,Digital-Social,1168,11,6569
3441,75,Digital-Social,651,12,2907
3442,12,Digital-Search,530,6,3314
3443,12,Digital-Search,701,7,2521
3444,42,Digital-Search,514,1,885
3445,94,Digital-Social,849,9,4170
3446,54,In-store,1174,1,1567
3447,55,In-store,749,0,749
3448,80,Digital-Search,406,11,9294
3449,14,Digital-Search,278,0,278
3450,23,In-store,884,9,7103
3451,16,OOH,1311,8,6383
3452,72,TV,1339,11,4463
3453,97,In-store,113,4,2189
3454,17,Digital-Social,1153,8,6921
3455,99,Digital-Search,923,2,1503
3456,43,Trade-Promo,976,6,2230
3457,42,Trade-Promo,1137,6,4797
3458,69,In-store,672,4,1956
3459,18,In-store,791,8,4751
3460,95,OOH,672,8,7048
3461,44,OOH,1304,6,4436
3462,41,OOH,1356,4,2684
3463,65,Digital-Social,723,9,3162
3464,11,OOH,976,5,1856
3465,18,TV,180,0,180
3466,40,Digital-Search,1409,3,3659
3467,83,Digital-Social,248,3,1100
3468,83,TV,767,5,1867
3469,27,TV,763,5,3973
3470,5,Trade-Promo,517,10,8497
3471,55,Trade-Promo,473,10,2993
3472,37,Digital-Search,682,8,6178
3473,79,In-store,890,9,7946
3474,92,In-store,395,7,6387
3475,29,In-store,1019,10,7029
3476,93,Digital-Search,1417,6,3235
3477,96,TV,365,5,3750
3478,95,OOH,443,5,2663
3479,27,TV,1176,3,2157
3480,91,Trade-Promo,316,11,3462
3481,25,TV,358,3,2671
3482,19,OOH,114,10,4734
3483,80,TV,220,6,1168
3484,12,Trade-Promo,601,6,3109
3485,63,Digital-Social,517,11,8393
3486,60,Digital-Search,149,8,2701
3487,99,In-store,927,8,7911
3488,12,OOH,1033,2,1703
3489,45,In-store,1050,5,3130
3490,96,Digital-Search,1251,10,5471
3491,62,Digital-Social,876,2,2344
3492,5,Digital-Search,391,9,2569
3493,66,OOH,1028,6,5966
3494,71,Digital-Social,309,6,1533
3495,71,Digital-Social,1000,1,1810
3496,61,Digital-Social,229,7,6200
3497,28,Digital-Social,1007,12,11615
3498,94,Digital-Social,1256,10,8716
3499,24,TV,767,2,1419
3500,20,Trade-Promo,1260,9,4581
3501,95,In-store,450,1,1350
3502,55,Digital-Search,1446,9,3489
3503,82,Digital-Search,583,8,6287
3504,19,Digital-Social,441,5,4531
3505,47,OOH,600,12,9492
3506,70,Digital-Social,755,8,4475
3507,35,In-store,350,7,6594
3508,83,In-store,1109,3,2054
3509,51,Digital-Search,606,0,606
3510,43,Digital-Search,619,9,6559
3511,79,OOH,338,2,1552
3512,78,Trade-Promo,998,0,998
3513,74,Digital-Social,1001,1,1316
3514,8,Digital-Search,604,10,8204
3515,60,Trade-Promo,1119,11,4034
3516,28,In-store,769,2,2255
3517,72,Trade-Promo,597,2,1201
3518,4,OOH,301,2,1347
3519,51,OOH,211,8,2947
3520,23,TV,191,4,3059
3521,63,Trade-Promo,1053,8,6373
3522,65,Trade-Promo,997,5,5247
3523,27,OOH,862,10,7622
3524,46,Digital-Social,584,10,7554
3525,51,TV,182,3,683
3526,36,Digital-Search,583,6,5443
3527,11,Trade-Promo,1275,5,2585
3528,59,TV,810,2,1540
3529,94,Trade-Promo,291,0,291
3530,83,Trade-Promo,442,12,11206
3531,76,OOH,813,10,2553
3532,12,Digital-Search,507,7,3538
3533,84,OOH,1147,3,1771
3534,79,Digital-Social,110,9,5285
3535,61,TV,530,10,8100
3536,64,TV,1346,1,1644
3537,51,TV,1396,2,3194
3538,20,TV,524,2,1064
3539,88,OOH,1042,6,4804
3540,97,OOH,385,0,385
3541,78,OOH,1479,1,1747
3542,15,In-store,924,1,1206
3543,24,TV,347,9,8339
3544,5,In-store,378,11,5889
3545,85,OOH,1183,12,8359
3546,32,Digital-Social,1375,11,11242
3547,28,TV,701,9,3824
3548,56,In-store,790,3,2887
3549,2,OOH,466,7,6178
3550,86,Digital-Search,1166,1,1469
3551,98,Digital-Search,460,1,702
3552,37,TV,1243,10,6783
3553,81,Trade-Promo,387,5,1177
3554,74,OOH,768,2,1374
3555,77,Digital-Search,869,2,1203
3556,76,Digital-Social,851,5,5291
3557,49,TV,1441,0,1441
3558,92,OOH,1265,9,5792
3559,17,OOH,1294,7,2463
3560,100,TV,568,7,2465
3561,19,Digital-Search,490,6,3592
3562,71,Digital-Search,1205,5,3935
3563,40,Digital-Social,534,0,534
3564,10,OOH,419,0,419
3565,62,TV,965,1,1485
3566,79,Digital-Social,1081,3,3241
3567,64,Digital-Search,223,2,1749
3568,80,TV,1007,11,10775
3569,11,In-store,972,9,2520
3570,53,Digital-Social,366,2,1242
3571,68,OOH,319,5,2704
3572,34,Digital-Social,1393,10,2963
3573,29,OOH,684,0,684
3574,8,TV,134,9,4823
3575,52,In-store,1255,12,10915
3576,58,Digital-Search,966,12,6546
3577,80,TV,859,7,6137
3578,87,Digital-Search,861,4,3201
3579,23,Digital-Social,614,7,2420
3580,18,Digital-Search,1045,6,1957
3581,15,TV,1236,0,1236
3582,66,TV,179,3,710
3583,95,In-store,1234,3,1990
3584,58,In-store,665,12,3569
3585,63,Digital-Social,967,8,2511
3586,70,TV,1158,1,2052
3587,86,Digital-Search,1017,1,1318
3588,76,TV,321,5,4676
3589,8,In-store,272,3,2282
3590,6,In-store,1027,1,1429
3591,7,In-store,569,5,1724
3592,7,Digital-Search,839,8,4295
3593,63,Digital-Search,508,12,7228
3594,23,TV,502,0,502
3595,73,In-store,472,5,3942
3596,68,OOH,827,7,4929
3597,91,In-store,1320,4,3952
3598,4,Digital-Social,346,8,1586
3599,43,Digital-Social,1474,12,5734
3600,78,In-store,420,12,7620
3601,33,In-store,906,6,2718
3602,11,Digital-Search,1298,1,1985
3603,31,Digital-Social,1072,0,1072
3604,8,Digital-Search,925,6,4435
3605,13,Digital-Search,776,10,8306
3606,4,TV,338,0,338
3607,76,In-store,1465,7,3404
3608,33,TV,140,11,9160
3609,34,Trade-Promo,583,8,6303
3610,9,OOH,1252,12,11644
3611,91,OOH,652,9,2029
3612,41,Digital-Social,1467,11,3854
3613,41,Digital-Social,186,4,3286
3614,78,Trade-Promo,177,12,9213
3615,39,OOH,1324,7,5202
3616,78,Trade-Promo,1109,10,4899
3617,83,TV,506,7,5784
3618,57,OOH,346,6,3592
3619,78,Trade-Promo,699,1,1269
3620,49,TV,404,3,2342
3621,37,TV,1093,7,6231
3622,35,Digital-Social,577,2,1537
3623,56,Digital-Social,531,11,9936
3624,66,OOH,1310,9,5324
3625,75,Trade-Promo,333,9,5787
3626,2,TV,640,2,1822
3627,85,Digital-Social,153,3,2037
3628,7,Trade-Promo,1043,8,3643
3629,14,TV,941,0,941
3630,85,OOH,1450,0,1450
3631,85,OOH,631,1,1339
3632,11,Digital-Social,856,10,9536
3633,97,Trade-Promo,1270,8,7342
3634,65,Trade-Promo,1018,2,1546
3635,11,In-store,145,11,7845
3636,65,OOH,1303,4,4611
3637,66,TV,244,8,4708
3638,34,Digital-Search,1195,2,1823
3639,98,TV,1024,5,4444
3640,66,OOH,577,9,5977
3641,65,Digital-Search,996,0,996
3642,23,TV,152,4,2964
3643,6,In-store,1071,5,4241
3644,86,TV,468,3,2085
3645,73,TV,713,9,5771
3646,12,OOH,1468,1,1779
3647,66,In-store,1481,9,5315
3648,22,Trade-Promo,1473,6,5811
3649,65,Digital-Social,1048,11,7109
3650,75,OOH,1077,10,9077
3651,7,Digital-Search,188,9,4805
3652,30,OOH,341,4,1301
3653,75,In-store,330,5,3265
3654,6,In-store,1230,10,5270
3655,23,In-store,681,10,9251
3656,71,Trade-Promo,559,5,5009
3657,49,Digital-Search,319,12,7771
3658,75,OOH,1472,10,7042
3659,24,Digital-Search,1410,0,1410
3660,54,OOH,1410,4,4506
3661,49,In-store,1219,3,3880
3662,34,Trade-Promo,979,0,979
3663,58,Trade-Promo,739,2,1171
3664,57,TV,413,8,4381
3665,14,In-store,391,2,1419
3666,75,Digital-Social,1390,6,3976
3667,70,Trade-Promo,356,0,356
3668,74,Digital-Social,644,8,5116
3669,69,OOH,1127,3,3461
3670,6,In-store,381,4,2597
3671,62,Digital-Social,1179,7,6541
3672,74,TV,970,0,970
3673,9,TV,714,1,1083
3674,15,Trade-Promo,608,5,4743
3675,97,Trade-Promo,1410,2,2128
3676,92,In-store,321,3,1425
3677,61,OOH,934,0,934
3678,24,Digital-Social,189,4,2101
3679,72,Trade-Promo,293,6,3233
3680,100,OOH,144,2,1180
3681,36,Digital-Search,1114,2,1950
3682,16,Trade-Promo,299,6,3149
3683,84,TV,495,11,5401
3684,36,TV,1261,6,4627
3685,9,In-store,1091,11,3467
3686,99,Trade-Promo,359,11,4913
3687,77,Trade-Promo,1273,12,9781
3688,81,TV,1219,8,8387
3689,1,In-store,1045,8,3429
3690,13,Digital-Search,263,7,3252
3691,53,Trade-Promo,314,12,4886
3692,42,Trade-Promo,478,6,5224
3693,49,Digital-Search,1218,6,5904
3694,85,Trade-Promo,1364,12,6212
3695,90,Trade-Promo,910,11,9523
3696,71,In-store,738,8,5058
3697,73,Digital-Search,284,5,2774
3698,76,Digital-Search,742,12,10642
3699,7,TV,354,9,2946
3700,93,Trade-Promo,1491,2,1909
3701,88,In-store,839,3,3428
3702,49,OOH,191,5,1521
3703,10,In-store,260,6,5354
3704,94,TV,565,9,6865
3705,97,Trade-Promo,908,3,2651
3706,41,Digital-Social,941,11,9884
3707,17,TV,1154,9,4898
3708,42,Digital-Search,1327,0,1327
3709,63,TV,200,0,200
3710,84,OOH,1272,4,2428
3711,39,Trade-Promo,1288,4,2620
3712,7,Digital-Search,870,6,5958
3713,36,OOH,1240,9,6595
3714,56,In-store,940,0,940
3715,56,Digital-Search,431,0,431
3716,41,In-store,845,7,5066
3717,44,Trade-Promo,159,9,5658
3718,40,Digital-Search,552,3,2556
3719,78,TV,970,2,1766
3720,48,Digital-Search,928,6,2626
3721,82,Digital-Social,957,5,5292
3722,38,TV,322,6,5104
3723,43,Trade-Promo,1345,5,3265
3724,7,TV,1482,6,3366
3725,24,TV,458,2,1360
3726,24,In-store,976,7,6996
3727,85,In-store,736,6,2458
3728,98,Digital-Search,1355,1,1904
3729,4,TV,261,2,1135
3730,91,TV,289,5,3614
3731,33,Trade-Promo,1158,10,6628
3732,8,TV,1199,0,1199
3733,61,Trade-Promo,1157,6,5009
3734,92,In-store,1244,2,1944
3735,11,Digital-Social,1283,9,5927
3736,57,TV,659,7,2675
3737,92,In-store,638,2,2244
3738,55,TV,401,11,3294
3739,22,TV,517,8,3773
3740,30,OOH,1080,5,2995
3741,56,Digital-Search,1305,11,7300
3742,97,Trade-Promo,198,7,5217
3743,45,OOH,445,5,2550
3744,66,Digital-Social,734,2,1286
3745,86,Trade-Promo,576,8,4432
3746,33,Digital-Search,649,0,649
3747,87,In-store,621,4,3893
3748,48,Digital-Search,1435,7,4907
3749,95,Digital-Social,503,1,767
3750,18,Digital-Social,415,11,7103
3751,37,Trade-Promo,1359,12,12135
3752,63,OOH,1371,11,3967
3753,58,In-store,915,12,5247
3754,32,OOH,701,10,8761
3755,87,OOH,440,7,2701
3756,4,Digital-Social,1236,8,5540
3757,88,Digital-Social,249,7,3833
3758,92,TV,1441,8,3137
3759,9,Trade-Promo,892,3,1468
3760,33,Digital-Search,1401,3,1950
3761,50,Trade-Promo,570,5,5000
3762,70,Trade-Promo,396,4,3552
3763,30,Digital-Search,570,4,1218
3764,5,OOH,1399,11,4215
3765,66,TV,911,7,5356
3766,65,Digital-Search,1153,1,1738
3767,45,Digital-Social,671,4,2311
3768,86,Digital-Search,635,4,2983
3769,7,Trade-Promo,530,8,4690
3770,89,TV,1073,9,8129
3771,28,In-store,1231,1,1396
3772,83,OOH,1433,12,12149
3773,86,Digital-Search,593,10,8193
3774,16,Digital-Social,1199,7,5847
3775,66,OOH,623,8,4983
3776,80,Trade-Promo,1286,6,5786
3777,68,Trade-Promo,417,12,10701
3778,77,TV,726,5,3936
3779,75,OOH,372,7,2171
3780,36,In-store,1494,2,2312
3781,49,Digital-Social,174,12,3066
3782,94,Trade-Promo,1206,11,7146
3783,91,Digital-Search,458,4,1598
3784,27,Trade-Promo,1428,3,3696
3785,58,Digital-Social,1167,3,2346
3786,73,TV,409,1,1220
3787,85,Trade-Promo,1123,0,1123
3788,21,Trade-Promo,530,2,1888
3789,66,TV,1283,8,4219
3790,22,Digital-Social,348,0,348
3791,2,Digital-Social,571,2,875
3792,3,TV,1169,6,4901
3793,56,In-store,334,0,334
3794,66,OOH,1322,10,8532
3795,87,In-store,891,1,1052
3796,71,TV,705,3,2298
3797,50,TV,691,0,691
3798,31,Trade-Promo,692,5,4767
3799,32,OOH,274,9,6322
3800,97,TV,1088,4,3412
3801,97,Trade-Promo,1413,2,2111
3802,41,Digital-Search,936,9,5193
3803,87,TV,171,0,171
3804,94,TV,1036,12,7792
3805,24,TV,857,4,2805
3806,96,Trade-Promo,876,7,2458
3807,43,TV,194,6,3752
3808,86,In-store,964,4,1940
3809,10,TV,1425,6,4599
3810,39,TV,284,11,4464
3811,37,TV,1015,8,4863
3812,13,In-store,1357,9,5182
3813,99,Trade-Promo,1061,0,1061
3814,79,TV,852,12,9552
3815,98,Digital-Social,980,6,5246
3816,26,Digital-Search,1234,2,2306
3817,69,OOH,1262,9,8336
3818,52,Digital-Social,895,9,6475
3819,2,Trade-Promo,579,8,5323
3820,72,Trade-Promo,1165,10,8455
3821,16,In-store,1183,10,9443
3822,83,In-store,1358,1,1880
3823,4,Digital-Search,1311,6,3315
3824,47,In-store,258,9,5793
3825,49,TV,1317,3,2154
3826,3,TV,371,6,5579
3827,98,Digital-Search,1030,10,7870
3828,74,Trade-Promo,482,6,1472
3829,39,TV,1233,0,1233
3830,48,Digital-Social,249,12,7713
3831,47,Digital-Search,1145,5,2495
3832,59,In-store,1035,4,4527
3833,12,OOH,382,7,3553
3834,50,Trade-Promo,478,12,3190
3835,13,Trade-Promo,1478,12,11198
3836,71,Digital-Social,674,1,1447
3837,92,Trade-Promo,924,2,2116
3838,35,Digital-Social,433,2,1967
3839,62,Digital-Search,1149,9,3183
3840,58,TV,641,11,10519
3841,47,Digital-Search,370,1,1086
3842,45,OOH,701,5,3936
3843,6,Digital-Search,991,12,8995
3844,17,TV,1283,2,1841
3845,47,In-store,100,11,8218
3846,3,OOH,201,1,998
3847,52,Digital-Social,800,6,3386
3848,7,In-store,451,3,1318
3849,36,In-store,463,8,2991
3850,72,Trade-Promo,771,11,5567
3851,1,TV,282,7,5056
3852,84,Trade-Promo,474,2,2184
3853,34,OOH,1026,3,1752
3854,18,In-store,248,6,4478
3855,99,Digital-Search,112,7,1631
3856,8,Digital-Search,1251,10,9891
3857,97,TV,287,1,1025
3858,48,TV,1350,2,2598
3859,14,OOH,276,5,1976
3860,55,TV,189,11,5920
3861,30,In-store,209,9,2810
3862,26,TV,167,7,1721
3863,56,Trade-Promo,742,10,2392
3864,1,In-store,625,11,9634
3865,12,Trade-Promo,1275,12,6903
3866,72,OOH,770,11,5720
3867,30,OOH,388,12,9160
3868,67,In-store,946,9,7408
3869,74,Digital-Social,944,5,2364
3870,77,Digital-Search,671,7,2547
3871,53,OOH,280,9,8272
3872,66,Digital-Social,1071,3,2475
3873,69,TV,536,12,11240
3874,100,TV,172,4,2132
3875,6,Digital-Social,820,12,9508
3876,85,Trade-Promo,925,3,3478
3877,24,TV,1059,4,2531
3878,94,Digital-Search,996,4,3740
3879,98,Digital-Social,790,2,1950
3880,68,TV,930,4,3762
3881,56,TV,979,7,3415
3882,76,Trade-Promo,548,11,5025
3883,39,Trade-Promo,1130,3,3260
3884,39,Digital-Social,751,12,5347
3885,49,OOH,710,6,2456
3886,70,TV,777,5,1797
3887,58,In-store,666,11,2877
3888,51,Digital-Search,1019,9,5456
3889,46,TV,845,6,2723
3890,27,Trade-Promo,474,11,2223
3891,77,TV,1207,5,3617
3892,14,TV,1110,10,9770
3893,40,OOH,156,10,7796
3894,14,Digital-Social,304,1,556
3895,60,Trade-Promo,894,1,1659
3896,88,TV,391,5,2651
3897,91,In-store,1496,6,2726
3898,88,OOH,462,2,2060
3899,4,In-store,1371,5,3316
3900,41,Digital-Search,270,10,3580
3901,1,TV,1465,2,2137
3902,57,Digital-Search,1258,5,2308
3903,2,Digital-Social,955,12,11347
3904,7,TV,754,1,1249
3905,28,OOH,474,5,4574
3906,88,OOH,1304,4,3704
3907,82,Trade-Promo,795,0,795
3908,37,TV,1108,1,1711
3909,91,Digital-Social,364,7,5677
3910,71,TV,824,11,9118
3911,87,Digital-Search,1418,0,1418
3912,86,TV,198,0,198
3913,37,OOH,1373,3,2756
3914,99,OOH,124,3,2692
3915,75,TV,106,4,2130
3916,17,TV,539,6,1715
3917,65,Trade-Promo,682,1,905
3918,70,Digital-Search,1383,9,3597
3919,29,OOH,789,9,7818
3920,23,Trade-Promo,835,5,2830
3921,48,OOH,1261,5,2761
3922,6,Digital-Search,894,1,1078
3923,8,In-store,1097,9,7766
3924,2,OOH,139,6,4543
3925,55,Trade-Promo,220,1,929
3926,50,OOH,999,7,3932
3927,6,OOH,594,7,5228
3928,35,OOH,1493,2,3259
3929,28,OOH,496,9,4501
3930,40,Trade-Promo,867,3,1380
3931,1,In-store,1105,7,4857
3932,98,Digital-Social,784,5,1574
3933,28,Digital-Social,1396,5,2201
3934,10,In-store,535,6,3355
3935,33,Digital-Social,901,2,1785
3936,14,In-store,1200,4,2552
3937,75,TV,1385,2,3039
3938,74,OOH,406,3,1534
3939,40,Digital-Search,295,1,460
3940,95,TV,1270,0,1270
3941,54,OOH,195,5,2195
3942,1,OOH,1207,8,5791
3943,66,Digital-Search,597,0,597
3944,15,TV,886,6,4510
3945,29,Digital-Social,1362,0,1362
3946,87,Digital-Search,1034,5,4664
3947,72,Trade-Promo,1023,5,4668
3948,24,TV,450,9,7263
3949,99,In-store,738,2,1846
3950,6,Digital-Social,592,6,5614
3951,23,TV,389,7,4085
3952,46,Trade-Promo,482,1,893
3953,60,In-store,150,11,8510
3954,17,TV,1011,1,1254
3955,45,Digital-Social,562,11,8405
3956,1,Digital-Social,487,6,5689
3957,22,TV,1425,12,10689
3958,93,OOH,450,1,961
3959,68,TV,1169,9,7019
3960,93,TV,849,9,3063
3961,56,TV,329,8,5105
3962,28,Trade-Promo,860,5,4425
3963,71,TV,1305,5,4965
3964,96,In-store,1063,2,2803
3965,89,TV,881,8,6313
3966,6,OOH,203,12,6167
3967,31,In-store,1195,12,11587
3968,78,Digital-Social,237,8,4509
3969,78,Digital-Social,1141,9,6910
3970,23,Trade-Promo,665,5,3005
3971,7,OOH,296,8,2624
3972,22,OOH,1076,2,1378
3973,7,Digital-Social,1228,3,3565
3974,38,Trade-Promo,361,10,4201
3975,18,OOH,418,0,418
3976,12,Digital-Search,670,7,3715
3977,84,Digital-Social,369,11,7926
3978,96,TV,235,6,3343
3979,74,Trade-Promo,501,11,2261
3980,87,Digital-Social,1384,11,3177
3981,17,TV,1398,3,2001
3982,36,OOH,405,3,1257
3983,17,OOH,998,7,4617
3984,17,OOH,311,3,1904
